label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,tw_d0,tw_d1,tw_d2,tw_d3,tw_d4,tp_d0,tp_d1,tp_d2,tp_d3,tp_d4,pip_a0,pip_a1,pip_a2,pip_a3,pip_a4,mcp_a0,mcp_a1,mcp_a2,mcp_a3,mcp_a4,it_d0,it_d1,it_d2,it_d3,it_d4,it_d5,it_d6,it_d7,it_d8,it_d9,ext_r0,ext_r1,ext_r2,ext_r3,ext_r4
1,0.0,0.0,0.0,-0.0642174780368805,-0.09790533781051636,0.004900991540296218,-0.08490359783172607,-0.17753827571868896,-0.004494270220504859,-0.10685044527053833,-0.24248534440994263,-0.023238316554682115,-0.12249475717544556,-0.3034040927886963,-0.041543100405590394,-0.0007053017616271973,-0.2863292694091797,0.02261733971153035,-0.009254217147827148,-0.37477314472198486,0.006160434424771211,-0.018773138523101807,-0.4354938268661499,-0.007005656980084041,-0.025574982166290283,-0.48749077320098877,-0.018694498021261552,0.01805025339126587,-0.28225475549697876,0.0021170967685861797,-0.0730184018611908,-0.3403171896934509,-0.029035279903666833,-0.09069138765335083,-0.2682363986968994,-0.03716038205112682,-0.07401788234710693,-0.21852171421051025,-0.03608474545563922,0.02392822504043579,-0.27022218704223633,-0.02149763554717765,-0.07306015491485596,-0.31734341382980347,-0.04852325879420505,-0.08171838521957397,-0.24678432941436768,-0.03991414644207225,-0.05970269441604614,-0.2043117880821228,-0.028798323501007417,0.017532169818878174,-0.25287365913391113,-0.04665291719521747,-0.06335136294364929,-0.29288989305496216,-0.0621942807027267,-0.06911268830299377,-0.2420353889465332,-0.05381884836043582,-0.04986736178398132,-0.20182687044143677,-0.0436735082456039,0.3298254663419915,0.4885190046714364,0.2335219376059739,0.21479539544952708,0.21243402440748002,0.15337560113842671,0.2769766119858975,0.07544562093364582,0.05957633091202992,0.05864977342825227,175.78687091483846,176.7746317700148,60.46145691224598,56.13919302237528,54.25951572686889,159.31360194365072,164.06340345837555,117.49649371290178,111.30944361133614,113.54017688516088,0.20929263561807412,0.0979020899928728,0.11800236156953958,0.12488878772210686,0.2738493928749541,0.2854069474376512,0.28778105566401796,0.021446178003941805,0.030324161532119517,0.018004991109418177,1.6755439577165132,1.700840966264604,0.8256348092287051,0.7893116709200149,0.8242241510737606
1,0.0,0.0,0.0,-0.060430288314819336,-0.09899884462356567,0.0038662083196641106,-0.07946634292602539,-0.17361843585968018,-0.0059130002529173,-0.09597232937812805,-0.23514926433563232,-0.02558683201380063,-0.10654991865158081,-0.29728567600250244,-0.04470023855276395,0.010596692562103271,-0.28504788875579834,0.025269989225193967,0.0024028420448303223,-0.3739057779312134,0.006317134781852474,-0.00635373592376709,-0.43952828645706177,-0.009106425267532359,-0.012422561645507812,-0.4966932535171509,-0.022902199697568904,0.02815932035446167,-0.28326481580734253,0.003507076132223119,-0.0701148509979248,-0.34089189767837524,-0.033752720502093325,-0.0894237756729126,-0.26051896810531616,-0.04553209960170079,-0.0700528621673584,-0.20804578065872192,-0.04541540860839177,0.033680737018585205,-0.27459007501602173,-0.02173517428047944,-0.0719195008277893,-0.3153446316719055,-0.053883813020661364,-0.08020007610321045,-0.2376231551170349,-0.045952412930205355,-0.054359495639801025,-0.1961655616760254,-0.03427649631805707,0.02727365493774414,-0.258863627910614,-0.048758066889718066,-0.06139785051345825,-0.29012632369995117,-0.06833662807650853,-0.06556707620620728,-0.23299074172973633,-0.060647278723195086,-0.04076749086380005,-0.19504714012145996,-0.050197459456398974,0.31895104584810086,0.49737613420657456,0.22417183071653568,0.2064237402861547,0.20548761548270317,0.14357038866497773,0.2849610603629065,0.0825618716126754,0.06554217850629579,0.06357014061970374,174.87064618933476,177.95515078386077,63.11955316136486,59.25552025153181,57.14178261208977,160.64971004866254,161.42732746392653,113.16957153491647,104.78506406904555,105.10825738550943,0.22158180386742463,0.09641735072687845,0.11427060942221283,0.1216974340831275,0.29520409838154116,0.30365272042220703,0.3042019788634157,0.022616293309400872,0.0323954570660325,0.020963552367311022,1.6696209610958934,1.7368792635857762,0.7874446669023032,0.7438680076136558,0.775941226565845
1,0.0,0.0,0.0,-0.06210815906524658,-0.11172062158584595,0.007876970268000605,-0.08108901977539062,-0.1867954134941101,-0.0027580282900885322,-0.09485000371932983,-0.2506350874900818,-0.02438326699365234,-0.10361337661743164,-0.31493616104125977,-0.045739389561902044,0.007431507110595703,-0.30376940965652466,0.026813265330304148,0.0005511045455932617,-0.3936561346054077,0.010236551447917464,-0.005026280879974365,-0.456836998462677,-0.003452011455635784,-0.007085025310516357,-0.5125750303268433,-0.01636363526512241,0.029644429683685303,-0.2988574504852295,0.0023697045847370646,-0.06802263855934143,-0.34941595792770386,-0.03075480980504608,-0.08320054411888123,-0.26688069105148315,-0.041906691693554876,-0.06353113055229187,-0.21445733308792114,-0.04295897444416141,0.038264453411102295,-0.28634220361709595,-0.025036338322649954,-0.0717208981513977,-0.3205472230911255,-0.05235163083006,-0.07523411512374878,-0.2408013939857483,-0.04544626509476757,-0.04804769158363342,-0.19834285974502563,-0.03668415134478664,0.033214271068573,-0.2708314061164856,-0.054082240515242574,-0.061650246381759644,-0.3022279143333435,-0.07036884089637852,-0.06480270624160767,-0.2429409623146057,-0.0633399035565958,-0.040660321712493896,-0.20327574014663696,-0.05469485705424404,0.3346828485342018,0.5128851020036601,0.2277578225873483,0.20735042232471598,0.2143963984821358,0.14581496289747814,0.28847794886955686,0.07685280699070618,0.06502779310131393,0.06783841308932843,175.81701558121281,177.72839748507366,63.872828996842664,60.94866721997301,58.89881364874045,161.3136807996063,163.5018486822267,110.59828065030793,100.52436337602896,102.78684875637114,0.22190488998447055,0.10821419511658346,0.12947409238762173,0.12849644786621464,0.30457780002825446,0.3175416829811595,0.313468712949645,0.023211775855016093,0.028032710506278147,0.02008213292512283,1.6433773378592458,1.6813642335154997,0.7583498014790351,0.7150743703733524,0.770742816660195
1,0.0,0.0,0.0,-0.06232154369354248,-0.11383241415023804,0.012120645367701854,-0.07900318503379822,-0.19263261556625366,0.004760527392079439,-0.09322959184646606,-0.25732606649398804,-0.014401632486681137,-0.10179907083511353,-0.3205820918083191,-0.03346141254047552,0.010250091552734375,-0.3100354075431824,0.032479861625631656,0.0013847947120666504,-0.399072527885437,0.01804036634524664,-0.0063495635986328125,-0.4620479345321655,0.004496196159323063,-0.009649276733398438,-0.5181769132614136,-0.008817862844864521,0.03151744604110718,-0.3062670826911926,0.006084700920780506,-0.07101985812187195,-0.34980982542037964,-0.02333248791734377,-0.08496174216270447,-0.26587241888046265,-0.0345751178775231,-0.06342431902885437,-0.2134954333305359,-0.03683157464007536,0.03926515579223633,-0.29194170236587524,-0.022831114134589825,-0.07465127110481262,-0.32321542501449585,-0.047623349479238186,-0.07619035243988037,-0.24052006006240845,-0.04049898510317007,-0.04734450578689575,-0.19692766666412354,-0.032436279705564175,0.033889710903167725,-0.27255159616470337,-0.053174497685233746,-0.06275367736816406,-0.3067295551300049,-0.06823126798013845,-0.06629404425621033,-0.24626058340072632,-0.059839075556794796,-0.042815983295440674,-0.20451849699020386,-0.050471468022863064,0.3380171512516693,0.5183417566468623,0.22574212984672276,0.2051197707855563,0.2149613758819718,0.1442473438067208,0.2897140602330802,0.07771949825336821,0.06778766430371529,0.07073612517920523,175.47632048829962,176.49034968584488,66.44383318902584,61.73313269779825,58.6920144244102,160.22318466154903,163.07582641472465,106.2439980052589,98.4218857823793,103.65119531382453,0.21941422597377047,0.11380479775785794,0.13511760584639315,0.1312977709076976,0.310656285040707,0.3243144127967918,0.31814565115094795,0.023502551005588557,0.026293261099629418,0.02008472650138382,1.6230673558247488,1.6618813989576464,0.7330607389111491,0.694253173047299,0.7684035310731434
1,0.0,0.0,0.0,-0.062390804290771484,-0.11271357536315918,0.009867043509075302,-0.08041715621948242,-0.1898578405380249,0.001272096456887084,-0.09516626596450806,-0.2558191418647766,-0.018389633582046372,-0.10407468676567078,-0.320875346660614,-0.03786072014372621,0.011231303215026855,-0.3084496259689331,0.027786252363512176,0.0007898211479187012,-0.39987319707870483,0.012571657351145404,-0.007071435451507568,-0.4635648727416992,-0.0013412163407338085,-0.010813713073730469,-0.519538164138794,-0.014532996066918713,0.03297066688537598,-0.3033882975578308,0.0028673464385065017,-0.0695728063583374,-0.34883028268814087,-0.02847591480713163,-0.08555147051811218,-0.2648211717605591,-0.040767608867099625,-0.06773477792739868,-0.2097293734550476,-0.043161178664377076,0.04064911603927612,-0.28825026750564575,-0.024338016943147522,-0.07359999418258667,-0.3244834542274475,-0.05132304383914743,-0.07711640000343323,-0.24111592769622803,-0.04520180328290735,-0.050585418939590454,-0.19499975442886353,-0.03686515121262346,0.035063087940216064,-0.26810044050216675,-0.05282894401352678,-0.0617084801197052,-0.30874431133270264,-0.06909544645350252,-0.06763708591461182,-0.2516409754753113,-0.061169388429334504,-0.0464329719543457,-0.21033501625061035,-0.051621938780954224,0.3394494994100643,0.5198538721235328,0.2245824961443325,0.20479948293523728,0.22149867834631015,0.148664550293306,0.29379596644000067,0.0840708622373052,0.07148734248421891,0.0707818386945289,175.3782799212664,176.5477994110006,68.2026441679768,61.67999661175246,57.550146802285006,160.9984576996915,163.12769238643375,106.87257450118597,100.36469267669503,106.60662423126765,0.22070049155573052,0.11705601733663909,0.13677264949455595,0.125423694220528,0.31629269237185087,0.32772807801282905,0.31345000867572365,0.023467043955779306,0.02292854558535441,0.021683538697445937,1.6462903227454713,1.6774769960876743,0.7358823159933338,0.701084833281598,0.8039989642086708
1,0.0,0.0,0.0,-0.05702197551727295,-0.11498993635177612,0.011580112903970985,-0.07332980632781982,-0.19471204280853271,0.003277229426089434,-0.08841630816459656,-0.2585940361022949,-0.015408982009034844,-0.09708821773529053,-0.3190268278121948,-0.03408257705007145,0.018782973289489746,-0.307955265045166,0.02365794177319458,0.007139325141906738,-0.39881110191345215,0.010206034920770435,-0.0020374655723571777,-0.4639434814453125,-0.0034329657893295007,-0.008043229579925537,-0.5202518999576569,-0.01753485430810997,0.040172576904296875,-0.3037078380584717,-0.001880853388797732,-0.06512922048568726,-0.3517155051231384,-0.026443653226237984,-0.08313974738121033,-0.270829975605011,-0.03591796052489826,-0.06423300504684448,-0.21856874227523804,-0.039821807712655755,0.046396732330322266,-0.28583163022994995,-0.029014716342430802,-0.07068848609924316,-0.3246574401855469,-0.048330370754342766,-0.07497769594192505,-0.24442404508590698,-0.038821194738488884,-0.04657939076423645,-0.20178407430648804,-0.0324429836574609,0.03885763883590698,-0.26147961616516113,-0.05765105453167507,-0.0605490505695343,-0.3065693974494934,-0.0702038784030492,-0.06626904010772705,-0.2473471760749817,-0.059964836061340065,-0.04312169551849365,-0.20509076118469238,-0.0509838577810342,0.33521017428667205,0.5206094544543288,0.23126597330050763,0.2096163149096272,0.2156874004246491,0.14543913015245513,0.29539522642807275,0.0818906789888496,0.06685283243636966,0.07139197020210541,174.96275018659446,175.57973994695328,67.11069412476124,59.91363954770475,55.31368079429048,161.57703164230577,163.32170132336057,106.66872513797425,99.86544821770265,106.91816182597623,0.2206680010864292,0.10585003882451768,0.1276702515000456,0.12719853021583827,0.307679584614115,0.3211371109269426,0.318866552022326,0.025452351963969985,0.027421428226989383,0.019148207430177668,1.6109027001031737,1.682461137017743,0.7548855462901952,0.7202746851890544,0.7971755004581644
1,0.0,0.0,0.0,-0.05814895033836365,-0.1126975417137146,0.009871317787315093,-0.07263714075088501,-0.19390654563903809,0.0007208129542277675,-0.08667156100273132,-0.26024866104125977,-0.01814448110178546,-0.0967000424861908,-0.32583528757095337,-0.036935039082322874,0.02466374635696411,-0.3081664443016052,0.020498154467190943,0.009794533252716064,-0.4029005169868469,0.005048890846069298,-0.0019159317016601562,-0.46911507844924927,-0.010519266346250333,-0.009379208087921143,-0.5252077281475067,-0.026048233950291433,0.045754432678222656,-0.3045670986175537,-0.003858089431901135,-0.06361079216003418,-0.35605084896087646,-0.03144430018380717,-0.08110791444778442,-0.27146100997924805,-0.0422409104497774,-0.06276661157608032,-0.21425801515579224,-0.0466272162587984,0.050227224826812744,-0.288102388381958,-0.029895458588157453,-0.06903201341629028,-0.3247263431549072,-0.0503927471430643,-0.07166966795921326,-0.24175715446472168,-0.04158185444191531,-0.0436057448387146,-0.19616574048995972,-0.03587305940106944,0.04031604528427124,-0.26605814695358276,-0.05775230027154521,-0.05988854169845581,-0.29973751306533813,-0.07344460136607722,-0.06464427709579468,-0.23686039447784424,-0.06670755542234019,-0.041321396827697754,-0.1940528154373169,-0.06003916285351352,0.341882625992152,0.5259369142227526,0.2280794639665899,0.20413068146583443,0.20728881805609334,0.15119070759658335,0.2997221598392397,0.08590977470652492,0.0701717710565552,0.08092205204806766,176.85830967456454,175.0518269009562,66.77102980594698,61.1705481865484,60.84445957883948,159.7435673072966,161.3304240725249,106.40083418552032,98.00247132856342,101.42641872934773,0.2179284761279355,0.11702522698699845,0.14012253096383973,0.14480060390708355,0.31616994381770536,0.33096315905961643,0.3344237773862451,0.02846262648512347,0.0323732550530096,0.02436561622836065,1.6510785702290511,1.6974979591468882,0.7404963653080173,0.6943883071943713,0.7531669939942606
1,0.0,0.0,0.0,-0.05795872211456299,-0.11567956209182739,0.01558337728801007,-0.0720038115978241,-0.19681495428085327,0.007983485193278739,-0.08547037839889526,-0.2620055079460144,-0.01093197897699838,-0.0921424925327301,-0.32484036684036255,-0.030139986469123414,0.026087701320648193,-0.3124523162841797,0.026351850436356017,0.011235833168029785,-0.40827882289886475,0.01309776860597367,-0.0010828375816345215,-0.47315090894699097,-0.0008421644304803522,-0.008347630500793457,-0.5276193618774414,-0.01534744728979831,0.04878723621368408,-0.30775344371795654,-0.0012422930884099515,-0.061951398849487305,-0.3576961159706116,-0.025566997050020746,-0.07974645495414734,-0.27253401279449463,-0.03515112218138938,-0.05979624390602112,-0.21527481079101562,-0.039470372765038064,0.053826987743377686,-0.2892678380012512,-0.030175561128828576,-0.06741753220558167,-0.3286955952644348,-0.04865115699050193,-0.07102924585342407,-0.2441335916519165,-0.03936682459590202,-0.041648685932159424,-0.1980379819869995,-0.03409609389183288,0.04365795850753784,-0.26632410287857056,-0.06047962424037223,-0.05941265821456909,-0.3056657910346985,-0.07458398681757217,-0.06588232517242432,-0.2421439290046692,-0.0667856876241899,-0.04302483797073364,-0.1981370449066162,-0.05986640047905212,0.3389984094999333,0.5279085319458754,0.22688487228677678,0.20522231596013013,0.2114081624560712,0.14664328200988822,0.2999557734567519,0.08324877711955952,0.07037296943992438,0.0838797495746608,174.51704102534828,174.52421172730374,66.69966441258028,60.32327475847042,59.87464564256695,159.30617797722655,161.5050947270781,105.00933566485803,98.2026964718457,102.83016981259846,0.21990843309562008,0.11462088370386282,0.13654347328033017,0.13910404547894306,0.31747124901034013,0.3317896291518749,0.33427988738098435,0.025599316417447757,0.03147985106485591,0.02580721429163927,1.6163977931255207,1.6777912129365038,0.7281309787075966,0.6938422983756776,0.764386116702972
1,0.0,0.0,0.0,-0.055887460708618164,-0.11819946765899658,0.011157963633252166,-0.07001382112503052,-0.19776290655136108,0.0005796800588200313,-0.0822874903678894,-0.2636803388595581,-0.02044434545217655,-0.08987227082252502,-0.3293241858482361,-0.04113957171915672,0.02910292148590088,-0.31395697593688965,0.020672540388716243,0.013247370719909668,-0.410999059677124,0.004228281065536521,4.649162292480469e-05,-0.47601914405822754,-0.011454634160088517,-0.007515370845794678,-0.5315945446491241,-0.026597502433048703,0.05191558599472046,-0.3075215816497803,-0.005237835251080014,-0.05823364853858948,-0.36079663038253784,-0.03029602093278072,-0.07618570327758789,-0.27713680267333984,-0.04000281428574226,-0.055593281984329224,-0.2230743169784546,-0.044931753330217816,0.05667102336883545,-0.28811973333358765,-0.03298982863901756,-0.06507116556167603,-0.33091509342193604,-0.05117001643060348,-0.06872358918190002,-0.24914467334747314,-0.04105257874010704,-0.039280056953430176,-0.2054147720336914,-0.035677856557356336,0.045787513256073,-0.26641738414764404,-0.06264905145047805,-0.05571344494819641,-0.30875372886657715,-0.07583671321748398,-0.06135660409927368,-0.24777209758758545,-0.06725470980285309,-0.03843367099761963,-0.20550930500030518,-0.06001435478805206,0.3438370381570846,0.5323125659190617,0.23424693456803383,0.21215810352764145,0.21751538862500722,0.15060783097934394,0.3040751948315115,0.08116597798812028,0.06665393695663208,0.0776105871254612,176.22423448727562,175.33037482809758,65.18420626216415,58.48125024660457,57.30926180997358,160.4205863489006,160.34306178887806,106.08870695376831,99.01017835890808,104.04265668046156,0.21887765715654744,0.11170704701130625,0.13395127945842455,0.1353968674203061,0.31278165096016575,0.3278485811742897,0.32924794733213164,0.02576073454014148,0.02881782021152191,0.024351395274206083,1.638947044196549,1.6846403745593648,0.7509913266470658,0.7179932601513351,0.7838729420825452
1,0.0,0.0,0.0,-0.05539494752883911,-0.11810767650604248,0.009808485102666964,-0.06851768493652344,-0.19878751039505005,0.0002255440315366286,-0.08000895380973816,-0.2636992931365967,-0.019063484217213045,-0.08794915676116943,-0.326543390750885,-0.038006758610890756,0.031105995178222656,-0.31617748737335205,0.019246153239919295,0.013357698917388916,-0.4140843152999878,0.0033919393874839443,0.00013893842697143555,-0.4795796275138855,-0.012927932026968847,-0.006154835224151611,-0.5353862643241882,-0.028800020287917505,0.0554354190826416,-0.3114480972290039,-0.004986677612350832,-0.059791117906570435,-0.3614710569381714,-0.02843253343849028,-0.07773804664611816,-0.27961182594299316,-0.03903652570693339,-0.05697813630104065,-0.22470849752426147,-0.04541696823685015,0.059662699699401855,-0.29150354862213135,-0.030952582429335962,-0.06470727920532227,-0.33237355947494507,-0.04730497143714274,-0.06842830777168274,-0.2527545094490051,-0.038241477976725946,-0.03989872336387634,-0.20802772045135498,-0.03424214042274798,0.047283947467803955,-0.26903170347213745,-0.05906565330474223,-0.055309802293777466,-0.3084232211112976,-0.07222618750779475,-0.06112203001976013,-0.2488667368888855,-0.06511931709496821,-0.039075613021850586,-0.20649176836013794,-0.059056649278090845,0.3403089095486518,0.5361956501056592,0.23622683564696464,0.21456925404862975,0.21829668288246093,0.14689107130830106,0.3058524117968174,0.08469437635780495,0.06849569105152574,0.07972559636445198,177.25716222881866,174.26177381476887,67.40660462589874,60.10761086147829,59.448591626356574,160.7053242776761,159.80749934818468,103.311840704037,97.27769132810938,102.17569945751553,0.2244781078604403,0.10669798870419345,0.1279413170415136,0.13131684283971615,0.31524562752761426,0.3291380909358409,0.33191991607027915,0.026359655663703387,0.02895497297715458,0.02487562078006403,1.6184793237801844,1.684632823647675,0.7466495382255696,0.7172578728350428,0.78111401327666
